ID,Name,Nationality,Age,Team,Contract_Period,Height_cm,Weight_kg,Positions,BP,foot,↓OVA,POT,Player_Tier,Growth,Value_Eur,Wage_Eur,Release_Clause_Eur,Offensive_Score,Total Stats,Base Stats,Hits
251572,Charles Boli,France,21,Racing Club de Lens,2019 ~ 2024,175.3,64.9,LM RM,CAM,Left,62,74,Starter,12,550000.0,5000.0,1200000.0,274.0,1497,317,"
10"
225973,Edgar Jimenez,Venezuela,35,AC Mineros de Guayana,2018 ~ 2021,177.8,87.1,CDM CM,CDM,Right,62,62,Fodder,0,100000.0,500.0,215000.0,307.5,1764,361,"
1"
243637,Reece Hutchinson,England,20,Burton Albion,2018 ~ 2021,177.8,74.8,LB,LB,Left,62,75,Starter,13,525000.0,1000.0,1200000.0,224.0,1465,325,"
14"
258485,Filip Jorgensen,Sweden,18,Villarreal CF,2019 ~ 2021,188.0,77.1,GK,GK,Right,62,82,Elite,20,525000.0,500.0,1600000.0,74.5,979,360,"
52"
163254,Liam Fontaine,England,34,Ross County FC,2018 ~ 2021,188.0,83.0,CB,CB,Left,62,62,Fodder,0,110000.0,1000.0,193000.0,223.0,1437,300,"
2"
241334,Yiming Liu,China PR,25,Guangzhou Evergrande Taobao FC,2019 ~ 2023,190.5,82.1,CB,CB,Right,62,69,Fodder,7,375000.0,4000.0,675000.0,192.0,1424,305,"
3"
256694,Louis Bury,France,24,Pau FC,2014 ~ 2021,182.9,77.1,CB LB,CB,Right,62,67,Fodder,5,375000.0,900.0,684000.0,225.0,1510,338,"
1"
258486,Erdogan Kaya,Turkey,19,Beşiktaş JK,2020 ~ 2023,190.5,82.1,CB,CB,Right,62,74,Starter,12,475000.0,5000.0,998000.0,230.5,1497,314,"
3"
230839,Zak Jules,Scotland,22,Walsall,2019 ~ 2021,190.5,84.8,CB LB,CB,Left,62,70,Fodder,8,400000.0,2000.0,780000.0,232.0,1562,346,"
5"
252087,Yacouba Diori,Niger,22,SD Ponferradina,2017 ~ 2021,180.3,78.9,CB,RB,Right,62,71,Starter,9,425000.0,2000.0,744000.0,239.0,1577,346,"
6"
252599,Sam Sanna,France,21,Toulouse Football Club,2019 ~ 2022,170.2,64.0,CDM CM,CAM,Right,62,73,Starter,11,475000.0,950.0,950000.0,287.0,1674,349,"
3"
169912,Byron Moore,England,31,Plymouth Argyle,2019 ~ 2021,182.9,72.1,ST RWB,RW,Right,62,62,Fodder,0,275000.0,3000.0,481000.0,284.5,1786,378,"
5"
255672,Manuel Fuentes,Venezuela,24,Llaneros de Guanare,2020 ~ 2024,182.9,77.1,RM RB,RM,Right,62,65,Fodder,3,375000.0,500.0,834000.0,255.5,1517,347,"
2"
202169,Joshua Gatt,United States,28,Dundalk,2020 ~ 2021,177.8,73.0,ST LM RM,RW,Right,62,62,Fodder,0,325000.0,950.0,504000.0,270.5,1671,368,"
6"
206521,Hyun Kim,Korea Republic,27,Busan IPark,2020 ~ 2024,190.5,86.2,ST,ST,Right,62,63,Fodder,1,350000.0,2000.0,464000.0,271.0,1523,331,"
2"
152505,John White,England,33,Southend United,2013 ~ 2021,185.4,78.0,CB,CB,Right,62,62,Fodder,0,140000.0,2000.0,245000.0,227.5,1530,320,"
2"
229561,Jonathan Fleita,Argentina,25,Unión de Santa Fe,2015 ~ 2025,182.9,78.0,CB,CB,Right,62,66,Fodder,4,350000.0,2000.0,551000.0,177.5,1376,292,"
1"
237497,Diego Barbosa,Mexico,23,Club Atlas,2019 ~ 2023,172.7,71.2,RB,RB,Left,62,69,Fodder,7,375000.0,2000.0,713000.0,225.0,1530,339,"
1"
183993,Erik Israelsson,Sweden,31,Kalmar FF,2020 ~ 2023,180.3,73.0,CM CAM,CM,Right,62,62,Fodder,0,250000.0,900.0,313000.0,283.5,1768,362,"
1"
251065,Razvan Patriche,Romania,34,Academica Clinceni,2018 ~ 2021,182.9,74.8,CB,CB,Right,62,62,Fodder,0,110000.0,1000.0,149000.0,182.5,1291,271,"
1"
254905,Indiana Vassilev,United States,19,Burton Albion,"Jun 30, 2021 On Loan",175.3,64.9,LW RW ST,LW,Left,62,82,Elite,20,650000.0,1000.0,0.0,276.0,1555,336,"
85"
244154,Sebastian Mailat,Romania,22,FC Voluntari,"Jun 30, 2021 On Loan",170.2,62.1,LW RW,LW,Right,62,70,Fodder,8,450000.0,2000.0,0.0,263.5,1587,333,"
2"
252858,Edvard Sandvik Tagseth,Norway,19,Rosenborg BK,2019 ~ 2024,170.2,64.9,CM,CAM,Left,62,76,Starter,14,650000.0,900.0,1300000.0,262.0,1611,342,"
4"
258746,Malcom Braida,Argentina,23,Club Atlético Aldosivi,2020 ~ 2021,180.3,69.9,RW,ST,Right,62,71,Starter,9,475000.0,2000.0,784000.0,278.5,1564,342,"
1"
256699,Sebastian Osigwe,Nigeria,26,FC Lugano,2020 ~ 2023,185.4,77.1,GK,GK,Right,62,65,Fodder,3,275000.0,1000.0,419000.0,100.0,1089,339,"
3"
256955,Ruben Filipe de Sousa Goncalves,Portugal,21,Rio Ave FC,2018 ~ 2024,180.3,74.8,CM CAM,CAM,Left,62,71,Starter,9,475000.0,2000.0,1100000.0,280.0,1642,359,"
1"
257723,Grigore Turda,Romania,22,FC Argeș,2018 ~ 2022,188.0,74.8,CB,CB,Right,62,72,Starter,10,450000.0,1000.0,698000.0,175.5,1445,305,"
1"
242364,Aliou Traore,France,19,Stade Malherbe Caen,"Jun 30, 2021 On Loan",188.0,81.2,LM CM,CAM,Right,62,80,Starter,18,650000.0,950.0,0.0,265.5,1682,375,"
104"
243132,Ruben Droehnle,France,21,LOSC Lille,2016 ~ 2021,182.9,69.9,CB LB,CB,Left,62,73,Starter,11,475000.0,4000.0,998000.0,213.5,1397,291,"
10"
253372,Nathangelo Markelo,Netherlands,21,FC Twente,"Jun 30, 2021 On Loan",170.2,74.8,RB CDM,CB,Right,62,74,Starter,12,500000.0,1000.0,0.0,249.5,1618,346,"
11"
211389,Rodrigo Alborno,Paraguay,26,River Plate Asunción,2020 ~ 2024,180.3,76.2,LB LM,LB,Left,62,63,Fodder,1,300000.0,500.0,668000.0,239.5,1532,321,"
1"
221373,Mohammed Al Saiari,Saudi Arabia,27,Al Faisaly,2020 ~ 2023,182.9,74.8,ST,ST,Right,62,63,Fodder,1,350000.0,3000.0,604000.0,281.0,1620,350,"
1"
231101,Marco Weymans,Belgium,22,Östersunds FK,2019 ~ 2021,175.3,69.9,LB,LWB,Left,62,70,Fodder,8,400000.0,850.0,580000.0,254.0,1649,365,"
2"
238781,Maurice Hehne,Germany,23,FSV Zwickau,2019 ~ 2021,185.4,77.1,CB CDM,CB,Right,62,71,Starter,9,425000.0,500.0,701000.0,197.0,1395,299,"
2"
253117,Juan Fernandez Santiago,Spain,20,UD Las Palmas,2019 ~ 2021,180.3,72.1,LM LW,ST,Right,62,74,Starter,12,550000.0,2000.0,990000.0,277.0,1562,341,"
3"
198590,Gerard Bi Goua Gohou,Ivory Coast,31,Kasimpaşa SK,2020 ~ 2021,182.9,79.8,ST,ST,Right,62,62,Fodder,0,275000.0,3000.0,550000.0,266.5,1583,338,"
1"
238526,Kosei Tani,Japan,19,Shonan Bellmare,"Jan 31, 2021 On Loan",188.0,78.0,GK,GK,Right,62,75,Starter,13,475000.0,500.0,0.0,58.0,881,329,"
4"
253118,Dalibor Velimirovic,Austria,19,SK Rapid Wien,2019 ~ 2022,185.4,74.8,CDM CB,CDM,Right,62,76,Starter,14,625000.0,3000.0,1300000.0,248.0,1618,357,"
6"
258494,David Larrubia Romano,Spain,18,Málaga CF,2019 ~ 2022,172.7,64.0,CAM,CAM,Left,62,78,Starter,16,625000.0,700.0,1400000.0,282.0,1572,326,"
8"
240319,Timothy Tillman,Germany,21,SpVgg Greuther Fürth,2020 ~ 2022,182.9,73.9,CM LM,RM,Right,62,74,Starter,12,525000.0,2000.0,919000.0,284.5,1594,345,"
13"
245440,Martin Aruga,Argentina,21,Patronato,2018 ~ 2021,172.7,72.1,LB,LB,Left,62,73,Starter,11,475000.0,2000.0,784000.0,232.0,1548,333,"
1"
252096,Nelson Hernandez,Venezuela,27,AC Mineros de Guayana,2015 ~ 2024,177.8,73.0,RB RM,RB,Right,62,62,Fodder,0,275000.0,500.0,591000.0,247.0,1608,336,"
1"
252864,Sergio Bermejo Lillo,Spain,22,Real Zaragoza,2020 ~ 2024,170.2,67.1,CAM RM LM,CAM,Left,62,71,Starter,9,475000.0,2000.0,855000.0,260.0,1472,317,"
7"
257728,Nicolae Musat,Romania,33,FC Argeș,2019 ~ 2021,175.3,73.0,LB,LB,Left,62,62,Fodder,0,140000.0,1000.0,189000.0,249.5,1613,335,"
2"
201921,Nicky Ajose,England,28,Exeter City,2019 ~ 2021,172.7,78.0,ST,ST,Right,62,62,Fodder,0,325000.0,3000.0,569000.0,281.0,1645,344,"
2"
235457,Vegard Moberg,Norway,29,FK Bodø/Glimt,2020 ~ 2020,190.5,83.9,CM RW,CB,Right,62,62,Fodder,0,300000.0,1000.0,375000.0,266.0,1721,374,"
1"
238273,Jovan Markovic,Romania,19,Academica Clinceni,"Jun 30, 2021 On Loan",182.9,84.8,ST,ST,Right,62,77,Starter,15,650000.0,800.0,0.0,245.5,1552,338,"
6"
244417,Julian Krahl,Germany,20,1. FC Köln,2019 ~ 2022,193.0,89.8,GK,GK,Right,62,76,Starter,14,575000.0,2000.0,1400000.0,64.0,953,340,"
5"
183233,Piotr Malinowski,Poland,36,Raków Częstochowa,2015 ~ 2021,170.2,66.2,LM LWB RM,LM,Right,62,62,Fodder,0,100000.0,1000.0,135000.0,263.0,1555,339,"
1"
254401,Ricardo Farro,Peru,35,Cusco FC,2019 ~ 2021,182.9,79.8,GK,GK,Right,62,62,Fodder,0,80000.0,500.0,172000.0,86.5,1108,353,"
2"
208066,Yong Su Han,Korea Republic,30,GwangJu FC,2020 ~ 2024,182.9,79.8,CB,CB,Right,62,62,Fodder,0,250000.0,1000.0,313000.0,206.5,1397,302,"
1"
237250,Stefan Cleveland,United States,26,Seattle Sounders FC,2019 ~ 2020,188.0,83.9,GK,GK,Left,62,66,Fodder,4,275000.0,1000.0,433000.0,110.0,1155,363,"
1"
239042,Hussain Al Qahtani,Saudi Arabia,25,Al Shabab,2020 ~ 2023,172.7,73.0,CM CDM,CAM,Right,62,67,Fodder,5,400000.0,6000.0,710000.0,277.5,1704,358,"
1"
237763,Mitsunari Musaka,Japan,29,Shimizu S-Pulse,2013 ~ 2022,175.3,66.2,CM CDM,CM,Right,62,62,Fodder,0,300000.0,1000.0,375000.0,296.0,1728,363,"
4"
199620,Stefan Payne,England,28,Tranmere Rovers,2019 ~ 2021,177.8,73.9,ST,ST,Right,62,62,Fodder,0,325000.0,2000.0,569000.0,254.5,1545,331,"
3"
200900,Sean Murray,Republic of Ireland,26,Dundalk,2019 ~ 2022,175.3,72.1,CM CDM CAM,CAM,Right,62,65,Fodder,3,375000.0,850.0,609000.0,306.5,1726,360,"
5"
234692,Zak Mills,England,28,Port Vale,2020 ~ 2021,182.9,83.0,RB,RB,Right,62,62,Fodder,0,250000.0,3000.0,438000.0,239.5,1554,338,"
3"
255428,Luis Cardenas,Bolivia,29,Nacional Potosí,2020 ~ 2024,177.8,77.1,GK,GK,Right,62,64,Fodder,2,250000.0,500.0,556000.0,59.0,938,339,"
1"
211141,Nawaf Al Subhi,Saudi Arabia,30,Al Fayha,2018 ~ 2021,180.3,73.9,CB,CB,Left,62,62,Fodder,0,250000.0,4000.0,413000.0,231.0,1586,331,"
1"
246725,Tsuyoshi Kodama,Japan,32,FC Tokyo,2019 ~ 2021,182.9,83.0,GK,GK,Right,62,62,Fodder,0,180000.0,2000.0,225000.0,70.5,923,335,"
1"
248005,Andrei Pitian,Romania,24,Chindia Târgovişte,2019 ~ 2021,193.0,88.9,CB,CB,Right,62,66,Fodder,4,350000.0,1000.0,499000.0,181.5,1328,293,"
1"
256453,Amin Sarr,Sweden,19,Malmö FF,2020 ~ 2023,188.0,83.0,ST RM,RM,Right,62,78,Starter,16,650000.0,1000.0,1300000.0,267.0,1532,349,"
12"
200134,Robbie Benson,Republic of Ireland,28,St. Patrick's Athletic,2019 ~ 2020,175.3,77.1,CM CDM,CM,Left,62,62,Fodder,0,300000.0,700.0,465000.0,294.0,1787,379,"
1"
215494,Joshua Daniels,Republic of Ireland,24,Shrewsbury,2020 ~ 2022,175.3,64.9,LM RM,RM,Right,62,67,Fodder,5,400000.0,2000.0,730000.0,253.0,1536,339,"
1"
250822,Bandiougou Fadiga,France,19,Paris Saint-Germain,2020 ~ 2022,175.3,64.9,CDM CM,CDM,Right,62,80,Starter,18,625000.0,5000.0,1500000.0,262.0,1629,344,"
10"
206535,Paul Digby,England,25,Cambridge United,2020 ~ 2021,195.6,69.9,CB CDM CM,CB,Right,62,66,Fodder,4,350000.0,2000.0,639000.0,257.5,1638,349,"
4"
169159,Andreas Lie,Norway,32,Aalesunds FK,2013 ~ 2021,185.4,82.1,GK,GK,Right,62,62,Fodder,0,180000.0,700.0,225000.0,85.5,1144,353,"
1"
236487,Davis Keillor-Dunn,England,22,Oldham Athletic,2020 ~ 2021,180.3,68.0,LM,LM,Left,62,68,Fodder,6,425000.0,2000.0,829000.0,268.0,1485,328,"
5"
239559,Jeffrey de Lange,Netherlands,22,FC Twente,2018 ~ 2021,188.0,78.0,GK,GK,Right,62,68,Fodder,6,325000.0,1000.0,536000.0,69.5,894,330,"
3"
52679,Joe Murphy,Republic of Ireland,38,Tranmere Rovers,2020 ~ 2021,188.0,88.0,GK,GK,Left,62,62,Fodder,0,30000.0,1000.0,53000.0,96.0,1079,340,"
3"
254663,Gustavo Rojas,Venezuela,38,Zamora FC,2018 ~ 2024,170.2,62.1,CAM,CAM,Left,62,62,Fodder,0,100000.0,500.0,215000.0,281.5,1553,328,"
1"
189895,Enric Valles Prat,Spain,30,Sandefjord Fotball,2016 ~ 2021,190.5,83.9,CM CDM,CM,Left,62,62,Fodder,0,275000.0,850.0,344000.0,301.0,1762,376,"
1"
238792,Leon Jensen,Germany,23,FSV Zwickau,2019 ~ 2021,175.3,69.9,CM CDM RM,CM,Right,62,69,Fodder,7,425000.0,500.0,701000.0,279.0,1654,357,"
2"
254408,Roberto Cespedes,Peru,21,Club Atlético Grau,2019 ~ 2021,180.3,78.9,LB,LB,Left,62,67,Fodder,5,375000.0,500.0,834000.0,267.5,1639,352,"
1"
254664,Pedro Ramirez,Venezuela,27,Zamora FC,2018 ~ 2024,165.1,68.9,RM CF CAM,RM,Right,62,62,Fodder,0,325000.0,500.0,699000.0,256.0,1403,311,"
1"
255432,Kevin Salvatierra,Bolivia,18,Oriente Petrolero,2020 ~ 2021,175.3,72.1,CM,CM,Right,62,77,Starter,15,625000.0,500.0,1700000.0,251.5,1556,339,"
2"
194248,Yong Gi Ryang,Korea DPR,38,Sagan Tosu,2020 ~ 2021,172.7,72.1,CM CF LM,CAM,Right,62,62,Fodder,0,100000.0,750.0,125000.0,303.5,1570,316,"
3"
230345,Raullino Daniel Meneses Vila,Brazil,20,Vasco da Gama,2019 ~ 2023,175.3,73.9,CDM CB,CDM,Right,62,62,Fodder,0,300000.0,2000.0,570000.0,257.0,1601,344,"
1"
239305,Madger Antonio Gomes Aju,Spain,23,Doncaster Rovers,2019 ~ 2021,180.3,73.9,CM,CAM,Left,62,70,Fodder,8,450000.0,2000.0,878000.0,272.0,1706,373,"
5"
247497,Armel Bella-Kotchap,Germany,18,VfL Bochum 1848,2019 ~ 2024,190.5,87.1,CB,CB,Right,62,82,Elite,20,575000.0,900.0,1500000.0,170.0,1375,310,"
114"
257993,Marko Malenica,Croatia,26,Lech Poznań,2013 ~ 2022,193.0,83.9,GK,GK,Right,62,67,Fodder,5,300000.0,2000.0,443000.0,70.0,885,332,"
3"
203210,Yann Songo'o,Cameroon,28,Morecambe,2020 ~ 2022,185.4,77.1,CDM CM CB,CB,Right,62,63,Fodder,1,300000.0,2000.0,548000.0,231.0,1611,347,"
4"
212682,Bryn Morris,England,24,Portsmouth,2019 ~ 2021,182.9,71.2,CM,CDM,Right,62,67,Fodder,5,400000.0,2000.0,730000.0,260.5,1721,371,"
5"
242634,Isaac Twum,Ghana,22,Mjøndalen IF,2020 ~ 2022,175.3,63.0,CM CDM,CAM,Right,62,72,Starter,10,475000.0,750.0,689000.0,286.0,1757,366,"
2"
182474,Chong Zhang,China PR,32,Dalian YiFang FC,2013 ~ 2021,190.5,81.2,GK,GK,Right,62,62,Fodder,0,180000.0,2000.0,279000.0,73.5,1058,362,"
2"
187338,Agon Mehmeti,Albania,30,Örebro SK,2019 ~ 2021,182.9,78.9,ST,ST,Right,62,62,Fodder,0,300000.0,1000.0,375000.0,265.5,1565,325,"
1"
253898,Jeizon Ramirez,Venezuela,19,Real Salt Lake,2020 ~ 2021,170.2,59.9,RM,RM,Right,62,76,Starter,14,650000.0,900.0,1300000.0,267.5,1509,324,"
3"
240331,Panutche Amadu Pereira Camara,Guinea Bissau,23,Plymouth Argyle,2020 ~ 2022,185.4,73.0,CM,CAM,Right,62,70,Fodder,8,450000.0,2000.0,878000.0,263.5,1708,383,"
4"
255691,Luca Andrada,Argentina,19,Racing Club,2019 ~ 2024,177.8,68.0,CM,CAM,Left,62,79,Starter,17,650000.0,2000.0,1300000.0,282.0,1668,358,"
9"
255947,Nico Gorzel,Germany,21,Türkgücü München,2020 ~ 2021,175.3,73.0,CDM CM CB,CDM,Right,62,70,Fodder,8,425000.0,700.0,701000.0,217.5,1539,329,"
1"
257995,Abdul Wahab Ibrahim,Ghana,21,Famalicão,2020 ~ 2023,180.3,72.1,LB,LB,Left,62,70,Fodder,8,400000.0,1000.0,900000.0,246.5,1544,341,"
1"
201932,Dong Woo Kim,Korea Republic,32,Busan IPark,2020 ~ 2024,188.0,87.1,CB,CB,Right,62,62,Fodder,0,190000.0,1000.0,238000.0,202.0,1467,316,"
2"
229324,Ashley Baker,Wales,23,Newport County,2020 ~ 2021,177.8,78.0,RWB RB,RWB,Right,62,66,Fodder,4,350000.0,2000.0,639000.0,227.5,1484,330,"
4"
251596,Amadou Sagna,Senegal,21,Club Brugge KV,2019 ~ 2023,172.7,69.9,RW LW,RW,Right,62,71,Starter,9,475000.0,4000.0,760000.0,253.5,1533,331,"
7"
252876,Kleandro Lleshi,Albania,20,FC Cartagena,2020 ~ 2021,188.0,74.8,CDM CB CM,CDM,Right,62,73,Starter,11,475000.0,1000.0,831000.0,243.0,1559,338,"
4"
257228,Nosa Iyobosa Edokpolor,Austria,23,SCR Altach,2020 ~ 2023,177.8,74.8,LB LM,LB,Left,62,67,Fodder,5,350000.0,2000.0,534000.0,232.5,1529,333,"
1"
257484,Thijs Oosting,Netherlands,20,AZ Alkmaar,2019 ~ 2022,175.3,69.9,CAM CM,CAM,Left,62,72,Starter,10,500000.0,2000.0,850000.0,293.5,1681,354,"
2"
184269,Mark Ellis,England,31,Tranmere Rovers,2018 ~ 2021,188.0,78.0,CB,CB,Right,62,62,Fodder,0,230000.0,2000.0,403000.0,196.0,1410,299,"
3"
191437,Ali Al Mazaidi,Saudi Arabia,34,Abha Club,2020 ~ 2022,190.5,86.2,GK,GK,Right,62,62,Fodder,0,130000.0,2000.0,215000.0,77.5,1053,347,"
2"
256973,Nicolae Milinceanu,Moldova,27,FC Vaduz,2019 ~ 2021,188.0,81.2,ST,ST,Right,62,62,Fodder,0,325000.0,2000.0,471000.0,293.5,1571,337,"
2"
206286,Viljormur Davidsen,Faroe Islands,28,Vejle Boldklub,2013 ~ 2022,177.8,72.1,LB,LB,Left,62,62,Fodder,0,250000.0,2000.0,313000.0,237.5,1612,350,"
3"
208590,Marco Armellino,Italy,30,AC Monza,2019 ~ 2024,175.3,74.8,CM CDM,CDM,Right,62,62,Fodder,0,275000.0,1000.0,440000.0,264.0,1641,348,"
1"
238286,Alexander Jallow,Sweden,22,IFK Göteborg,2020 ~ 2023,182.9,71.2,RB,RB,Right,62,72,Starter,10,450000.0,800.0,653000.0,245.0,1596,351,"
6"
240334,Zech Medley,England,19,Gillingham,"Jun 30, 2021 On Loan",195.6,78.9,CB LB,CB,Left,62,78,Starter,16,600000.0,1000.0,0.0,195.5,1419,308,"
41"
242894,Emil Palsson,Iceland,27,Sandefjord Fotball,2018 ~ 2020,185.4,81.2,CDM CM,CDM,Right,62,64,Fodder,2,325000.0,800.0,431000.0,257.0,1609,357,"
1"
254926,Charles Velez,Ecuador,27,Delfín SC,2020 ~ 2021,170.2,64.9,CB CDM,CB,Right,62,65,Fodder,3,325000.0,500.0,723000.0,192.5,1358,294,"
1"
257998,Victor Mendez Exposito,Spain,20,CD Tenerife,2020 ~ 2024,188.0,79.8,GK,GK,Right,62,76,Starter,14,575000.0,950.0,1300000.0,85.0,968,330,"
4"
259022,Kerim Calhanoglu,Germany,17,FC Schalke 04,2020 ~ 2024,180.3,76.2,LB LM,LM,Left,62,83,Elite,21,625000.0,500.0,1700000.0,273.5,1697,363,"
89"
204495,Steffen Lang,Germany,26,SC Verl,2020 ~ 2021,177.8,69.9,LB RB,LB,Right,62,63,Fodder,1,300000.0,550.0,458000.0,243.0,1571,329,"
2"
254927,Ramiro Quintana,Uruguay,25,Club Plaza Colonia,2020 ~ 2024,172.7,69.9,ST RM LM,ST,Right,62,65,Fodder,3,375000.0,500.0,834000.0,258.5,1455,311,"
1"
218576,Will Aimson,Wales,26,Plymouth Argyle,2019 ~ 2021,177.8,69.9,CB,CB,Right,62,66,Fodder,4,350000.0,3000.0,639000.0,174.0,1372,289,"
2"
237776,Kenta Tanno,Japan,34,Kawasaki Frontale,2020 ~ 2021,185.4,79.8,GK,GK,Right,62,62,Fodder,0,130000.0,2000.0,169000.0,74.0,959,331,"
1"
176592,Markus Palionis,Lithuania,33,SSV Jahn Regensburg,2014 ~ 2021,193.0,88.9,CB,CB,Right,62,62,Fodder,0,140000.0,2000.0,217000.0,199.5,1293,278,"
2"
230865,Brian Abel Luciatti,Argentina,27,Club Atlético Tigre,2020 ~ 2021,177.8,67.1,CB LB,CB,Left,62,65,Fodder,3,325000.0,3000.0,496000.0,230.0,1561,339,"
1"
235985,Paulo Lima,Uruguay,28,Sportivo Luqueño,2018 ~ 2023,182.9,73.0,CB,CB,Right,62,64,Fodder,2,300000.0,500.0,668000.0,196.5,1390,298,"
1"
236241,Guillermo Viscarra,Bolivia,27,Club Bolívar,2019 ~ 2023,190.5,79.8,GK,GK,Right,62,63,Fodder,1,250000.0,500.0,556000.0,64.0,888,335,"
3"
250833,Ayrton Mboko,Belgium,22,Beerschot AC,2018 ~ 2022,188.0,79.8,RWB RB,RWB,Right,62,69,Fodder,7,375000.0,2000.0,619000.0,221.5,1534,343,"
1"
251089,Maciej Domanski,Poland,29,Stal Mielec,2020 ~ 2022,167.6,62.1,CAM ST,RW,Right,62,62,Fodder,0,300000.0,1000.0,405000.0,285.0,1680,357,"
1"
255441,Moussa Sissako,Mali,19,Standard de Liège,2020 ~ 2022,188.0,82.1,CB,CB,Left,62,76,Starter,14,600000.0,1000.0,1300000.0,224.5,1468,322,"
13"
255953,Ander Iruarrizaga Diez,Spain,21,Athletic Club de Bilbao,2019 ~ 2021,188.0,73.9,GK,GK,Right,62,70,Fodder,8,350000.0,2000.0,805000.0,67.5,887,337,"
2"
205267,Ivan Rodriguez,Mexico,27,Puebla FC,2012 ~ 2023,185.4,79.8,GK,GK,Right,62,63,Fodder,1,250000.0,1000.0,444000.0,91.0,1167,364,"
3"
150995,Boris Rotenberg,Finland,34,Lokomotiv Moscow,2016 ~ 2021,188.0,83.9,RB RWB,RB,Right,62,62,Fodder,0,110000.0,7000.0,176000.0,231.5,1517,333,"
4"
244947,Luciano Pons,Argentina,30,Club Atlético Banfield,2020 ~ 2021,180.3,78.9,ST,ST,Right,62,62,Fodder,0,300000.0,3000.0,450000.0,258.5,1436,302,"
1"
193235,Jonatan Kotzke,Germany,30,FC Ingolstadt 04,2018 ~ 2021,182.9,81.2,CB CDM,CB,Right,62,62,Fodder,0,250000.0,2000.0,363000.0,251.0,1659,345,"
1"
194003,Andrzej Niewulis,Poland,31,Raków Częstochowa,2017 ~ 2022,188.0,77.1,CB,CB,Right,62,62,Fodder,0,230000.0,1000.0,311000.0,227.0,1557,335,"
1"
247764,Kyle John,England,19,Everton,2019 ~ 2021,175.3,68.0,RB RM,RB,Right,62,75,Starter,13,525000.0,6000.0,1300000.0,248.0,1602,339,"
13"
257236,Andre Becker,Germany,23,SSV Jahn Regensburg,2020 ~ 2023,195.6,91.2,ST,ST,Right,62,68,Fodder,6,425000.0,3000.0,744000.0,241.0,1422,312,"
2"
238037,Nicolas Bazzana,Argentina,24,Estudiantes de La Plata,2017 ~ 2021,180.3,77.1,CB,CB,Right,62,69,Fodder,7,375000.0,2000.0,638000.0,226.0,1498,312,"
4"
245717,Lucas Rodrigues da Silva,Brazil,20,Moreirense FC,2018 ~ 2021,182.9,73.9,ST,ST,Right,62,71,Starter,9,475000.0,2000.0,1100000.0,258.5,1470,317,"
2"
224470,Chao He,China PR,25,Guangzhou Evergrande Taobao FC,2019 ~ 2022,177.8,77.1,CM CDM,CB,Right,62,67,Fodder,5,400000.0,4000.0,670000.0,283.0,1796,375,"
1"
226006,Colm Horgan,Republic of Ireland,25,Derry City,2020 ~ 2020,172.7,72.1,RB,RB,Right,62,65,Fodder,3,325000.0,700.0,528000.0,237.5,1574,333,"
1"
237782,Honoya Shoji,Japan,22,Cerezo Osaka,2016 ~ 2021,188.0,78.0,CB,CB,Right,62,69,Fodder,7,375000.0,1000.0,563000.0,193.0,1418,313,"
2"
240086,Michael Lema,Austria,20,TSV Hartberg,"Jun 30, 2021 On Loan",175.3,67.1,LM RM,RM,Right,62,72,Starter,10,500000.0,1000.0,0.0,283.0,1489,329,"
2"
229079,Joe McNerney,England,30,Crawley Town,2015 ~ 2021,193.0,83.9,CB,CB,Right,62,62,Fodder,0,250000.0,2000.0,438000.0,166.5,1250,268,"
3"
233175,Yuta Kamiya,Japan,23,Kashiwa Reysol,2020 ~ 2021,175.3,67.1,CAM LM RM,RM,Right,62,67,Fodder,5,400000.0,2000.0,530000.0,303.5,1624,352,"
2"
258775,Luka Sucic,Croatia,17,FC Red Bull Salzburg,2019 ~ 2024,185.4,71.2,CM CAM,CAM,Left,62,81,Elite,19,600000.0,600.0,1300000.0,324.5,1749,369,"
51"
227288,Jordan Flores,England,24,Dundalk,2019 ~ 2020,180.3,74.8,CAM CDM LM,CAM,Left,62,67,Fodder,5,400000.0,700.0,650000.0,293.0,1697,350,"
3"
235224,Alejandro Zalaya Galardon,Spain,22,Real Sporting de Gijón,2018 ~ 2021,182.9,74.8,CB,CB,Left,62,74,Starter,12,500000.0,2000.0,900000.0,210.5,1436,309,"
2"
240856,Bilal Bayazit,Netherlands,21,Vitesse,2017 ~ 2021,185.4,76.2,GK,GK,Right,62,72,Starter,10,400000.0,2000.0,680000.0,56.0,823,314,"
4"
242648,Alex Roldan,United States,23,Seattle Sounders FC,2020 ~ 2020,177.8,69.9,RM RB,CAM,Right,62,68,Fodder,6,425000.0,1000.0,723000.0,260.5,1650,361,"
3"
251352,Jacob Shaffelburg,Canada,20,Toronto FC,2019 ~ 2020,177.8,68.0,LM LW,LM,Left,62,72,Starter,10,500000.0,1000.0,850000.0,269.0,1602,346,"
2"
209369,Blair Turgott,England,26,Östersunds FK,2019 ~ 2022,182.9,64.9,LM RM ST,LM,Right,62,63,Fodder,1,350000.0,1000.0,464000.0,270.5,1498,324,"
6"
204762,Tobias Schilk,Germany,28,Hallescher FC,2016 ~ 2021,188.0,74.8,CB RWB RB,RB,Right,62,64,Fodder,2,300000.0,1000.0,458000.0,232.5,1584,349,"
1"
